Date,Price,Open,High,Low,Volume,
29-Sep-09,384.81,383.8,392.98,382.47,8.99M,
30-Sep-09,384.49,385.18,389.08,382.01,5.88M,
1-Oct-09,399.5,391.14,421.44,391.14,36.96M,
5-Oct-09,367.5,394.54,403.08,362.41,43.21M,
6-Oct-09,329.95,367.5,367.5,320.72,75.85M,
7-Oct-09,329.4,323.2,337.29,321.41,41.48M,
8-Oct-09,306.63,330.59,334.22,303.09,45.35M,
9-Oct-09,315.21,311.26,323.2,307.18,30.56M,
12-Oct-09,322.51,316.77,324.12,316.27,15.48M,
14-Oct-09,312.32,322.74,327.79,306.44,29.67M,
15-Oct-09,298.5,316.77,316.77,297.08,24.49M,
16-Oct-09,299.51,299.28,303.83,296.2,18.99M,
17-Oct-09,305.62,302.72,307.08,300.7,4.71M,
20-Oct-09,301.76,308.42,310.34,299.42,11.59M,
21-Oct-09,305.48,299,312.09,298.5,18.13M,
22-Oct-09,309.47,305.75,312.73,304.47,12.77M,
23-Oct-09,303.96,313.1,314.66,302.4,9.31M,
26-Oct-09,303.6,304.84,308.19,296.8,9.45M,
27-Oct-09,281.84,303,303.92,278.02,15.50M,
28-Oct-09,291.15,280.87,296.02,280.04,14.27M,
29-Oct-09,286.29,286.47,291.94,282.34,15.60M,
30-Oct-09,268.89,287.39,295.42,266.36,36.05M,
3-Nov-09,275.82,268.11,283.63,257.09,29.92M,
4-Nov-09,280.6,283.72,285.88,270.86,12.31M,
5-Nov-09,293.17,281.42,295.01,278.71,12.48M,
6-Nov-09,293.86,289.32,298.96,289.32,8.23M,
9-Nov-09,282.39,297.44,298.04,280.14,9.91M,
10-Nov-09,269.39,284.64,286.89,267.19,12.45M,
11-Nov-09,275.41,271.18,276.37,264.62,14.02M,
12-Nov-09,274.49,272.7,284.18,271.55,11.41M,
13-Nov-09,277.38,275.36,281.7,272.93,7.46M,
16-Nov-09,277.98,279.95,282.66,276.65,8.49M,
17-Nov-09,272.61,279.95,281.24,270.5,8.78M,
18-Nov-09,271.78,271.78,276.37,270.27,8.45M,
19-Nov-09,269.39,272.52,272.56,267.47,6.25M,
20-Nov-09,265.12,269.39,269.39,259.89,12.02M,
23-Nov-09,252.73,265.35,266.27,251.99,20.37M,
24-Nov-09,259.39,255.25,260.3,252.04,10.23M,
25-Nov-09,258.7,260.03,262.42,254.61,7.14M,
26-Nov-09,257.5,258.47,264.11,255.44,11.93M,
27-Nov-09,260.44,255.25,261.18,251.58,6.30M,
30-Nov-09,275.04,261.68,277.75,261.59,12.84M,
