Date,Price,Open,High,Low,Volume,
22-May-09,153.03,152.05,155.67,152.05,5.86M,
25-May-09,152.38,153.5,155.43,150.28,5.67M,
26-May-09,150.71,153.25,154.38,149.76,6.06M,
27-May-09,156.53,152.24,157.36,152.24,9.22M,
28-May-09,160.06,150.46,162.65,150.46,16.86M,
29-May-09,170.06,161.4,171.36,157.52,13.87M,
1-Jun-09,168.38,162.51,171.32,162.51,7.91M,
2-Jun-09,167.68,168.95,171.36,166.53,4.12M,
3-Jun-09,168.19,166.53,170.09,164.87,3.91M,
4-Jun-09,170.68,165.81,171.12,165.65,7.02M,
5-Jun-09,174.1,171.12,175.87,168.06,13.22M,
8-Jun-09,179.11,174.91,180.95,173.77,9.27M,
9-Jun-09,188.77,176.45,191.87,176.45,9.69M,
10-Jun-09,188.69,189.46,194.29,185.18,9.38M,
11-Jun-09,187.07,190.18,191.26,185.84,3.88M,
12-Jun-09,184.52,189.46,191.83,183.72,6.36M,
15-Jun-09,187.77,184.56,189.46,182.22,6.60M,
16-Jun-09,187.84,185.02,189.94,179.18,4.34M,
17-Jun-09,182.82,189.22,190.67,181.01,3.74M,
18-Jun-09,181.69,182.46,189.7,179.59,4.75M,
19-Jun-09,183.33,181.98,189.22,181.01,7.73M,
22-Jun-09,178.43,185.55,187.19,177.63,4.11M,
23-Jun-09,176.98,173.77,182.34,172.81,5.14M,
24-Jun-09,184.27,180.02,187.53,173.87,7.30M,
25-Jun-09,183.67,184.39,189.22,178.74,9.69M,
26-Jun-09,191.83,184.63,195.2,181.76,6.10M,
29-Jun-09,186.42,193.01,194.05,185.04,4.75M,
30-Jun-09,188.18,187.05,192.12,184.95,5.92M,
1-Jul-09,189.68,186.85,190.67,184.61,3.68M,
2-Jul-09,188.25,188.25,190.81,184.01,3.72M,
3-Jul-09,188.71,185.84,189.41,185.84,2.92M,
6-Jul-09,183.76,191.63,192.33,182.63,4.49M,
7-Jul-09,187.84,185.36,189.82,183.43,3.80M,
8-Jul-09,183.98,187.63,187.72,177.75,6.69M,
9-Jul-09,187.36,184.44,188.78,179.08,3.96M,
10-Jul-09,190.74,188.74,193.78,188.25,7.47M,
13-Jul-09,191.87,188.25,193.56,187.41,5.12M,
14-Jul-09,196.44,195.49,198.44,193.27,4.46M,
15-Jul-09,204.25,198.34,206.26,197.91,4.47M,
16-Jul-09,202.64,206.6,209.88,199.45,7.60M,
17-Jul-09,209.54,203.41,215.16,203.22,9.09M,
20-Jul-09,241.62,214.8,248.54,214.8,34.54M,
21-Jul-09,230.54,242.8,247.7,228.82,13.01M,
22-Jul-09,225.08,233.48,234.11,218.33,10.67M,
23-Jul-09,229.6,227.35,233.1,226.87,7.66M,
24-Jul-09,232.66,236.52,236.52,229.77,7.91M,
27-Jul-09,231.84,232.66,236.02,230.3,4.65M,
28-Jul-09,232.01,233.8,234.09,227.5,6.33M,
29-Jul-09,241.25,231.7,243.62,229.28,11.07M,
30-Jul-09,257.33,243.88,263.07,236.64,15.67M,
31-Jul-09,253.88,260.18,260.66,251.68,5.63M,
3-Aug-09,256.63,255.83,258.17,251.54,3.52M,
4-Aug-09,255.9,251.25,261.24,251.25,5.48M,
5-Aug-09,255.35,255.59,259.19,244.99,6.42M,
6-Aug-09,249.75,255.35,257.96,248.2,4.18M,
7-Aug-09,245.74,249.36,251.95,244.29,4.55M,
10-Aug-09,260.2,248.66,266.33,248.11,10.62M,
11-Aug-09,261.58,259.45,269.35,257.81,8.84M,
12-Aug-09,250.84,258.25,258.73,246.66,11.33M,
13-Aug-09,254.26,257.96,257.96,250.81,10.03M,
14-Aug-09,251.73,255.83,255.83,250.04,5.15M,
17-Aug-09,246.25,249.46,249.8,243.88,5.96M,
18-Aug-09,245.62,243.76,248.52,241.11,8.15M,
19-Aug-09,240.41,247.53,248.45,238.45,5.60M,
20-Aug-09,241.83,243.72,245.41,240.43,3.66M,
21-Aug-09,245.82,242.32,247.38,238.94,6.93M,
