Date,Price,Open,High,Low,Volume,
4-Nov-09,162.03,160.14,164.33,157.78,6.28M,
5-Nov-09,161.97,161.62,163.42,158.35,9.87M,
6-Nov-09,163.64,163.14,164.98,161.84,5.74M,
9-Nov-09,170.37,163.74,170.62,163.64,8.74M,
10-Nov-09,169.97,169.66,173.8,168.79,9.36M,
11-Nov-09,173.2,167.17,173.61,167.17,7.60M,
12-Nov-09,171.27,172.48,173.81,170.38,7.84M,
13-Nov-09,171.84,170.18,173.71,170.18,8.62M,
16-Nov-09,171.98,171.91,174.59,171.52,6.07M,
17-Nov-09,174.58,174.1,175.3,169.75,7.01M,
18-Nov-09,174.57,170.79,175.11,170.79,9.47M,
19-Nov-09,171.57,174.41,174.41,170.02,5.94M,
20-Nov-09,175.01,170.52,175.76,170.52,7.65M,
23-Nov-09,176.15,173.14,177.6,173.14,5.87M,
24-Nov-09,177.3,174.61,177.6,173.62,4.40M,
25-Nov-09,179.87,174.75,180.5,174.75,7.87M,
26-Nov-09,175.73,174.61,180.6,174.61,8.03M,
27-Nov-09,174.65,173.81,175.98,167.86,7.49M,
30-Nov-09,176.23,176.11,178.3,173.84,8.76M,
1-Dec-09,178.57,177.57,179.5,174.61,5.49M,
2-Dec-09,180.31,177.61,180.95,177.23,11.85M,
3-Dec-09,180.29,178.46,181.99,178.46,4.88M,
4-Dec-09,178.56,178.22,179.7,177.12,3.39M,
7-Dec-09,179.34,178.6,180.37,178.1,4.55M,
8-Dec-09,182.92,178.3,183.49,176.85,6.83M,
9-Dec-09,180.03,180.16,183.07,178.75,8.03M,
10-Dec-09,178.11,178.74,180.1,176.84,6.12M,
11-Dec-09,178.12,178.49,179.5,175.92,5.98M,
14-Dec-09,175.34,178.07,179.6,174.51,8.07M,
15-Dec-09,169.7,173.27,176.31,168.62,8.54M,
16-Dec-09,168.96,167.29,170.51,167.13,8.58M,
17-Dec-09,166.78,167.63,169.32,166.33,6.60M,
18-Dec-09,166.04,164.77,166.95,164.32,6.28M,
21-Dec-09,164.91,166.04,166.75,164.34,8.59M,
22-Dec-09,164.29,165.63,166.35,163.85,6.27M,
23-Dec-09,168.66,164.63,169.62,164.63,10.10M,
24-Dec-09,170.69,169.86,172.02,168.05,3.72M,
29-Dec-09,169.32,171.39,171.42,168.3,5.20M,
30-Dec-09,168.87,169.6,169.6,167.13,4.27M,
31-Dec-09,169.85,169.62,171.02,168.61,5.76M,
4-Jan-10,170.19,169.62,172.47,168.88,3.05M,
5-Jan-10,170.34,170.62,172.12,170.12,8.39M,
6-Jan-10,170.46,171.02,171.62,168.44,6.64M,
7-Jan-10,170.9,176.45,176.45,169.78,6.12M,
8-Jan-10,171.12,170.82,171.96,169.72,7.09M,
11-Jan-10,170.44,174.48,174.48,169.87,13.77M,
12-Jan-10,169.14,170.42,170.8,167.49,4.91M,
13-Jan-10,168.55,168.12,169.1,166.19,10.35M,
14-Jan-10,168.01,170.62,171,166.63,10.17M,
15-Jan-10,169.04,169.46,169.52,166.73,11.58M,
18-Jan-10,176.27,168.62,177.41,167.84,23.50M,
