Date,Strategy Return,MACD Return,RSI Return,BB Return,Buy & Hold Returns
2016-06-29,0.0,0.0,0.0,0.013036205197320242,0.013036205197320242
2016-07-07,0.0,0.0,0.0,0.0,0.05288257840920949
2016-07-14,-0.027752245393299766,-0.027752245393299766,0.0,0.0,-0.027752245393299766
2016-07-21,0.0,0.0,0.0,0.0,0.0234325842487834
2016-07-28,0.0,0.0,0.0,0.0,-0.023432584248783344
2016-08-04,0.0,0.0,0.0,0.0,0.006625465932402066
2016-08-11,0.0,0.0,0.0,0.0,0.12928510174307142
2016-08-19,-0.0471281032182399,-0.0471281032182399,0.0,0.0,-0.0471281032182399
2016-08-26,0.03192609539306233,0.03192609539306233,0.0,0.0,0.03192609539306233
2016-09-02,0.0,0.0,0.0,0.0,-0.007292828222725307
2016-09-12,0.0,0.0,0.0,0.0,0.006703495134260773
2016-09-20,0.0,0.0,0.0,0.0,-0.021651456570134037
2016-09-27,0.0,0.0,0.0,0.0,0.04226673351462925
2016-10-04,0.0,0.0,0.0,0.0,-0.03965969303271841
2016-10-13,0.0,0.0,0.0,0.0,0.04139062913178663
2016-10-20,0.0,0.0,0.0,0.0,-0.018619622479965913
2016-10-27,0.0,0.0,0.0,0.0,-0.03892318498378165
2016-11-03,0.0,0.0,0.0,0.0,0.135513956881154
2016-11-10,-0.019745750136609713,-0.019745750136609713,0.0,0.0,-0.019745750136609713
2016-11-18,-0.05534714726977927,-0.05534714726977927,0.0,0.0,-0.05534714726977927
2016-11-25,0.0,0.0,0.0,0.0,-0.026600927763303837
2016-12-02,0.0,0.0,0.0,0.0,0.04820904672049279
2016-12-09,-0.007150952565095268,-0.007150952565095268,0.0,-0.007150952565095268,-0.007150952565095268
2016-12-16,-0.060730859754102244,-0.060730859754102244,0.0,0.0,-0.060730859754102244
2016-12-23,0.0,0.0,0.0,0.0,0.004205473305397156
2016-12-30,0.0,0.0,0.0,0.0,-0.017335648810663812
2017-01-06,0.0,0.0,0.0,0.0,0.020129504150229828
2017-01-13,0.0005976691083378682,0.0005976691083378682,0.0,0.0,0.0005976691083378682
2017-01-20,0.05010756878891068,0.05010756878891068,0.0,0.0,0.05010756878891068
2017-01-30,0.04843830404373345,0.04843830404373345,0.0,0.0,0.04843830404373345
2017-02-06,-0.019683522315826686,-0.019683522315826686,0.0,-0.019683522315826686,-0.019683522315826686
2017-02-13,-0.007389651214296022,-0.007389651214296022,0.0,-0.007389651214296022,-0.007389651214296022
2017-02-20,0.0,0.0,0.0,-0.0016702240126632724,-0.0016702240126632724
2017-02-28,0.0,0.0,0.0,0.0,-0.005214164513500477
2017-03-07,0.0,0.0,0.0,0.0,0.03503981324417149
2017-03-15,-0.03616068016518236,-0.03616068016518236,0.0,0.0,-0.03616068016518236
2017-03-22,0.0,0.0,0.0,0.0,0.07540219436683723
2017-03-29,0.015138771832892885,0.015138771832892885,0.0,0.0,0.015138771832892885
2017-04-06,-0.004449014867626359,-0.004449014867626359,0.0,0.0,-0.004449014867626359
2017-04-13,-0.03259547824945146,-0.03259547824945146,0.0,0.0,-0.03259547824945146
2017-04-21,0.0,0.0,0.0,0.0,0.026402442801147556
2017-04-28,0.0,0.0,0.0,0.0,0.032761989765666716
2017-05-08,0.006657814206867035,0.006657814206867035,0.0,0.0,0.006657814206867035
2017-05-15,-0.023838630952967867,-0.023838630952967867,0.0,0.0,-0.023838630952967867
2017-05-22,-0.03562541707822113,-0.03562541707822113,0.0,0.0,-0.03562541707822113
2017-05-29,0.0,0.0,0.0,0.0,0.011378678567659034
2017-06-05,0.0,0.0,0.0,0.0,-0.008039190447856505
2017-06-12,0.0,0.0,0.0,0.0,0.013593795946266066
2017-06-19,0.0,0.0,0.0,0.0,-0.03236870095967777
2017-06-27,0.0,0.0,0.0,0.0,-0.02406702608263715
2017-07-04,0.0,0.0,0.0,0.0,0.037916679275077365
2017-07-11,0.025934792711455455,0.025934792711455455,0.0,0.0,0.025934792711455455
2017-07-18,0.017373967936053236,0.017373967936053236,0.0,0.0,0.017373967936053236
2017-07-25,0.042644041790199885,0.042644041790199885,0.0,0.0,0.042644041790199885
2017-08-01,-0.017465554554161156,-0.017465554554161156,0.0,-0.017465554554161156,-0.017465554554161156
2017-08-08,-0.07007553022573022,-0.07007553022573022,0.0,-0.07007553022573022,-0.07007553022573022
2017-08-16,0.0,0.0,0.0,0.0,-0.014588410296488361
2017-08-23,0.0,0.0,0.0,0.0,-0.004490353301626212
2017-08-31,0.0,0.0,0.0,0.0,-0.012863661391525403
2017-09-07,0.0,0.0,0.0,0.0,0.0
2017-09-14,-0.021006853179294543,-0.021006853179294543,0.0,0.0,-0.021006853179294543
2017-09-21,-0.061241665034857756,-0.061241665034857756,0.0,0.0,-0.061241665034857756
2017-09-28,0.016493599894606005,0.0,0.016493599894606005,0.0,0.016493599894606005
2017-10-06,0.0,0.0,0.0,0.0,-0.018277014614793516
2017-10-13,-0.024697570952525397,-0.024697570952525397,0.0,0.0,-0.024697570952525397
2017-10-23,0.0,0.0,0.0,0.0,0.2378749245681335
2017-10-30,0.05305456295588956,0.05305456295588956,0.0,0.05305456295588956,0.05305456295588956
2017-11-06,0.006211670605483156,0.006211670605483156,0.0,0.006211670605483156,0.006211670605483156
2017-11-13,0.005873068609588757,0.005873068609588757,0.0,0.005873068609588757,0.005873068609588757
2017-11-20,0.007926460404316587,0.007926460404316587,0.0,0.007926460404316587,0.007926460404316587
2017-11-27,0.0,0.0,0.0,-0.06795066190850767,-0.06795066190850767
2017-12-04,0.0,0.0,0.0,0.0,0.01519016549397502
