Date,Price,Open,High,Low,Volume,
21-Jul-09,240.99,243.69,244.32,238.81,14.52M,
22-Jul-09,238.09,240.99,244.91,234.73,15.31M,
23-Jul-09,242.92,238.12,245.38,238.12,17.29M,
24-Jul-09,248.49,243.09,250.15,243.09,14.04M,
27-Jul-09,251.5,248.04,253.61,247.46,10.44M,
28-Jul-09,247.67,249.9,252.82,243.95,14.10M,
29-Jul-09,246.14,243.12,247.78,241.12,13.93M,
30-Jul-09,249.77,246.33,250.77,246.33,22.28M,
31-Jul-09,256.02,252,257.84,251.35,16.58M,
3-Aug-09,257.52,255.98,259.62,254.01,14.64M,
4-Aug-09,253.46,257.96,258.88,250.64,9.58M,
5-Aug-09,260.27,255.44,261.31,255.44,10.35M,
6-Aug-09,255.28,260.44,260.44,253.01,6.83M,
7-Aug-09,252.96,255.23,255.23,251.15,9.85M,
10-Aug-09,258.92,254.24,262.3,254.24,12.41M,
11-Aug-09,258.54,257.84,261.68,255.41,9.21M,
12-Aug-09,253.35,256.47,256.72,247.54,7.31M,
13-Aug-09,255.95,254.38,258.42,252.58,11.46M,
14-Aug-09,253.29,256.1,256.1,251.26,4.91M,
17-Aug-09,245.87,251.15,251.15,244.47,10.80M,
18-Aug-09,244.73,244.32,247.67,242.46,10.88M,
19-Aug-09,242.02,246.18,246.18,239.98,7.61M,
20-Aug-09,246.85,244.44,247.62,243.08,4.70M,
21-Aug-09,252.14,247.42,253.62,244.32,9.84M,
24-Aug-09,257.45,255.47,258.51,254.32,5.92M,
25-Aug-09,259.82,254.39,261.05,252.38,8.15M,
26-Aug-09,270.32,261.06,271.35,261.06,14.30M,
27-Aug-09,271.83,270.33,273.34,267.96,13.12M,
28-Aug-09,271.68,270.49,272.72,265.55,7.29M,
31-Aug-09,264.3,268.58,268.58,263.2,10.79M,
1-Sep-09,266.01,265.4,271.6,263.24,11.45M,
2-Sep-09,268.48,265.4,270.36,262.92,7.85M,
3-Sep-09,271.26,269.25,273.34,264.89,13.64M,
4-Sep-09,272.97,270.36,274.83,268.02,9.01M,
7-Sep-09,275.84,274.7,276.56,272.37,8.13M,
8-Sep-09,273.31,276.33,277.68,272.51,7.91M,
9-Sep-09,271.57,273.48,275.14,269.99,7.56M,
10-Sep-09,277.84,274.58,279.03,274.58,8.82M,
11-Sep-09,281.2,273.82,282.13,273.82,9.59M,
14-Sep-09,279.06,276.3,280.75,276.3,6.30M,
15-Sep-09,281.59,278.54,282.14,277.8,6.43M,
16-Sep-09,287.73,282.75,288.35,281.8,10.09M,
17-Sep-09,292.92,288.97,293.9,287.73,10.26M,
18-Sep-09,293.21,291.64,296.16,290.4,5.98M,
22-Sep-09,298.91,292.59,300.25,291.46,13.27M,
23-Sep-09,293.55,297.65,298.12,292.45,10.93M,
24-Sep-09,283.32,290.21,290.21,280.28,44.17M,
25-Sep-09,277.87,283.99,284.29,276.95,21.20M,
29-Sep-09,284.67,282.66,285.24,281.92,6.78M,
30-Sep-09,286.04,280.78,288.35,280.78,8.04M,
1-Oct-09,289.8,288.97,291.45,283.79,15.05M,
5-Oct-09,288.11,287.11,289.59,284.15,7.02M,
6-Oct-09,286.78,290.19,291.77,282.92,10.45M,
7-Oct-09,279.38,287.11,288.73,276.19,15.84M,
8-Oct-09,274.18,280.53,280.9,271.51,18.07M,
9-Oct-09,270.06,276.56,282.37,268.7,25.90M,
12-Oct-09,277.73,271.6,278.42,271.35,9.15M,
14-Oct-09,279.77,283.76,283.76,274.21,8.16M,
15-Oct-09,275,280.9,281.73,271.11,7.20M,
16-Oct-09,271.6,275.08,277.75,270.99,8.31M,
17-Oct-09,272.02,273.46,274.56,270.04,829.42K,
20-Oct-09,271.4,272.72,275.7,269.15,12.59M,
21-Oct-09,274.9,273.44,277.68,270.36,12.90M,
22-Oct-09,274.47,272.84,279.04,271.75,15.12M,
23-Oct-09,280.28,276.56,282.14,274.35,12.53M,
26-Oct-09,282.01,280.95,285.17,276.56,10.03M,
27-Oct-09,278.13,280.9,285.24,274.78,14.34M,
28-Oct-09,279.87,277.88,281.28,275.37,12.26M,
29-Oct-09,273.88,278.92,278.92,272.25,15.26M,
30-Oct-09,273.61,276.32,278.92,265.67,14.28M,
3-Nov-09,265.78,273.21,278.71,264.17,12.04M,
4-Nov-09,277.45,267.76,280.28,267.76,12.77M,
5-Nov-09,275.53,276.09,278.08,268.48,9.02M,
6-Nov-09,275.15,277.85,279.04,271.92,6.60M,
9-Nov-09,276.82,276.56,277.8,272.84,5.09M,
10-Nov-09,275.07,281.03,281.51,272.92,6.13M,
11-Nov-09,286.08,274.33,287.11,274.08,9.47M,
12-Nov-09,288.52,283.6,291.32,283.6,8.00M,
13-Nov-09,292.65,289.33,294.48,286.81,7.25M,
16-Nov-09,291.69,293.6,294.51,289.62,5.10M,
17-Nov-09,297.44,292.2,298.24,292.2,8.15M,
18-Nov-09,301.78,297.6,303.03,297.56,8.82M,
19-Nov-09,298.88,293.66,300.13,293.66,6.50M,
20-Nov-09,300.96,297.78,303.72,295.17,6.16M,
23-Nov-09,298.51,300.24,300.24,296.53,4.66M,
24-Nov-09,301.95,299.22,303.46,296.44,7.33M,
25-Nov-09,302.43,302.11,304.72,299.66,5.03M,
26-Nov-09,296.83,303.23,303.28,293.55,7.64M,
27-Nov-09,288.7,292.19,297.03,286.13,8.17M,
30-Nov-09,295.09,291.77,296.77,291.48,7.01M,
1-Dec-09,297.12,301,301,292.07,6.51M,
2-Dec-09,297.08,298.25,298.64,292.44,7.41M,
3-Dec-09,294.79,297.89,300,293.19,7.34M,
4-Dec-09,295.61,295.41,300.56,293.96,7.72M,
7-Dec-09,296.48,297.01,300.93,294.55,6.89M,
8-Dec-09,303.41,297.61,303.97,295.19,8.61M,
9-Dec-09,304.66,301.37,305.34,300.39,7.67M,
10-Dec-09,304.21,305.64,305.64,301.38,4.52M,
11-Dec-09,305.18,305.71,308.64,304.04,6.84M,
14-Dec-09,309.89,304.47,312.28,303.85,9.19M,
15-Dec-09,310.8,308.81,311.91,308.21,8.75M,
16-Dec-09,315.62,310.79,316.99,308.39,9.16M,
17-Dec-09,317.37,315.63,318.97,314.41,8.60M,
18-Dec-09,313.27,317.99,317.99,311.16,11.18M,
21-Dec-09,311.3,307.92,315.6,307.17,8.77M,
22-Dec-09,310.35,312.52,313.78,309.65,5.76M,
23-Dec-09,320.44,311.41,321.83,311.41,10.71M,
24-Dec-09,321.43,321.69,322.45,317.51,5.58M,
29-Dec-09,319.62,321.84,322.69,317.9,6.28M,
30-Dec-09,319.97,318.37,323.69,317.95,4.97M,
31-Dec-09,322.59,320.59,324.19,320.59,9.26M,
4-Jan-10,324.01,323.69,326.17,321.87,4.07M,
5-Jan-10,325.1,324.93,326.26,322.46,6.90M,
6-Jan-10,320.35,332.74,332.74,319.36,6.82M,
7-Jan-10,313.16,320.79,320.79,312.31,10.89M,
8-Jan-10,305.61,312.41,312.94,304.84,12.65M,
11-Jan-10,308.77,306.96,310.63,306.82,7.85M,
12-Jan-10,320.83,310.05,321.71,310.05,24.86M,
13-Jan-10,332.81,307.18,334.23,307.18,19.70M,
14-Jan-10,333.58,332.25,335.21,328.68,8.41M,
15-Jan-10,331.85,333.58,333.92,329.17,5.05M,
18-Jan-10,333.2,330.26,333.61,329.4,6.14M,
19-Jan-10,326.9,332.37,333.36,325.94,5.84M,
20-Jan-10,329.61,328.48,331.53,327.16,6.09M,
21-Jan-10,325.58,327.78,330.47,322.45,6.68M,
22-Jan-10,319.42,322.45,323.69,316.5,13.49M,
25-Jan-10,315.29,316.25,318.72,312.28,6.50M,
27-Jan-10,310.33,314.02,314.25,308.21,9.84M,
28-Jan-10,309.03,311.66,316.86,307.51,12.73M,
29-Jan-10,307.01,304.15,310.05,298.24,15.01M,
1-Feb-10,304,303.48,313.77,296.42,12.31M,
2-Feb-10,302.6,310.17,310.17,300.33,9.89M,
3-Feb-10,306.73,303.85,310.05,303.85,6.41M,
4-Feb-10,301.25,305.71,306.33,299.2,6.18M,
5-Feb-10,291.78,296.46,297.45,288.84,13.54M,
6-Feb-10,295.1,292.81,296.23,292.55,479.32K,
8-Feb-10,298.09,294.53,302.86,290.76,9.25M,
9-Feb-10,306.8,298.14,307.82,296.93,10.39M,
10-Feb-10,305.95,308.93,309.58,303.6,7.19M,
11-Feb-10,309.86,306.7,312.3,306.33,6.45M,
15-Feb-10,309.88,310.92,315.31,306.93,8.95M,
