Date,Strategy Return,MACD Return,RSI Return,BB Return,Buy & Hold Returns
2014-01-20,-0.050773652760945226,0.0,0,0.0,-0.050773652760945226
2014-01-27,0.0004021178259398284,0.0,0,0.0,0.0004021178259398284
2014-02-03,-0.004499520703695631,0.0,0,0.0,-0.004499520703695631
2014-02-10,0.012109196300619294,0.0,0,0.0,0.012109196300619294
2014-02-17,0.014851267977149788,0.0,0,0.0,0.014851267977149788
2014-02-24,0.037800990882770696,0.037800990882770696,0,0.0,0.037800990882770696
2014-03-04,0.06685823719547919,0.06685823719547919,0,0.06685823719547919,0.06685823719547919
2014-03-11,-0.015161264281928677,-0.015161264281928677,0,-0.015161264281928677,-0.015161264281928677
2014-03-19,-0.005285932538513783,-0.005285932538513783,0,-0.005285932538513783,-0.005285932538513783
2014-03-25,0.06814934549851229,0.0,0,0.06814934549851229,0.06814934549851229
2014-04-01,-0.012055498751500714,-0.012055498751500714,0,0.0,-0.012055498751500714
2014-04-09,0.006243989180012192,0.006243989180012192,0,0.0,0.006243989180012192
2014-04-17,0.04945820285431993,0.0,0,0.0,0.04945820285431993
2014-04-28,0.011938362834879588,0.011938362834879588,0,0.0,0.011938362834879588
2014-05-06,0.0004256451248088323,0.0004256451248088323,0,0.0,0.0004256451248088323
2014-05-13,-0.05443669450909887,0.0,0,0.0,-0.05443669450909887
2014-05-20,0.1054560006232295,0.0,0,0.0,0.1054560006232295
2014-05-27,0.06624938554120045,0.06624938554120045,0,0.0,0.06624938554120045
2014-06-03,-0.0008045623851504578,-0.0008045623851504578,0,0.0,-0.0008045623851504578
2014-06-10,-0.07086818726891175,-0.07086818726891175,0,0.0,-0.07086818726891175
2014-06-17,0.03264881910583369,0.0,0,0.0,0.03264881910583369
2014-06-24,-0.011477887844686866,0.0,0,0.0,-0.011477887844686866
2014-07-01,0.06459449807508744,0.0,0,0.0,0.06459449807508744
2014-07-08,0.024330755096826487,0.024330755096826487,0,0.0,0.024330755096826487
2014-07-15,0.015628846959033788,0.015628846959033788,0,0.0,0.015628846959033788
2014-07-22,-0.007964584141083563,-0.007964584141083563,0,0.0,-0.007964584141083563
2014-07-30,-0.011998507803689032,0.0,0,0.0,-0.011998507803689032
2014-08-06,0.029952472193656224,0.0,0,0.0,0.029952472193656224
2014-08-13,0.034325967574135065,0.0,0,0.0,0.034325967574135065
2014-08-21,0.05792988653379201,0.05792988653379201,0,0.0,0.05792988653379201
2014-08-28,-0.01401701704488381,-0.01401701704488381,0,0.0,-0.01401701704488381
2014-09-05,0.07320774879649648,0.07320774879649648,0,0.0,0.07320774879649648
2014-09-12,0.024673078624292168,0.024673078624292168,0,0.0,0.024673078624292168
2014-09-19,-0.049853014849633184,-0.049853014849633184,0,0.0,-0.049853014849633184
2014-09-26,0.05497456993030209,0.0,0,0.0,0.05497456993030209
2014-10-08,-0.02291548528000452,-0.02291548528000452,0,0.0,-0.02291548528000452
2014-10-16,0.032090706711912546,0.0,0,0.0,0.032090706711912546
2014-10-23,0.02970515441391591,0.0,0,0.0,0.02970515441391591
2014-10-31,0.031128735837512675,0.031128735837512675,0,0.0,0.031128735837512675
2014-11-11,0.08922650367057824,0.08922650367057824,0,0.0,0.08922650367057824
2014-11-18,-0.05252855722081923,-0.05252855722081923,0,0.0,-0.05252855722081923
2014-11-25,0.029343000514680688,0.0,0,0.0,0.029343000514680688
2014-12-02,0.049265457025683634,0.0,0,0.0,0.049265457025683634
2014-12-09,-0.029115091874734624,-0.029115091874734624,0,0.0,-0.029115091874734624
2014-12-16,0.0980956608931957,0.0,0,0.0,0.0980956608931957
2014-12-23,8.611410123724993e-05,8.611410123724993e-05,0,0.0,8.611410123724993e-05
2014-12-31,0.0033526788335675023,0.0033526788335675023,0,0.0,0.0033526788335675023
2015-01-07,0.07660391473873157,0.0,0,0.0,0.07660391473873157
2015-01-14,0.01146061310367112,0.01146061310367112,0,0.0,0.01146061310367112
2015-01-21,0.07832036009598625,0.07832036009598625,0,0.0,0.07832036009598625
2015-01-29,0.0005085423107818873,0.0005085423107818873,0,0.0,0.0005085423107818873
2015-02-05,-0.0010415784487145903,-0.0010415784487145903,0,0.0,-0.0010415784487145903
2015-02-12,0.01563020254016453,0.0,0,0.0,0.01563020254016453
2015-02-20,-0.020269905760878216,0.0,0,0.0,-0.020269905760878216
2015-02-27,0.05559485697853693,0.0,0,0.0,0.05559485697853693
2015-03-05,-0.05547312398752864,0.0,0,0.0,-0.05547312398752864
2015-03-13,-0.02143264333593619,0.0,0,0.0,-0.02143264333593619
2015-03-20,-0.014733046930230791,0.0,0,0.0,-0.014733046930230791
2015-03-27,0.09147758151388688,0.0,0,0.0,0.09147758151388688
2015-04-07,0.026100695035260107,0.026100695035260107,0,0.0,0.026100695035260107
2015-04-15,-0.04032185779021268,-0.04032185779021268,0,0.0,-0.04032185779021268
2015-04-22,-0.07026373506857168,-0.07026373506857168,0,0.0,-0.07026373506857168
2015-04-29,0.04678886713934657,0.0,0,0.0,0.04678886713934657
2015-05-07,0.047666431526873596,0.0,0,0.0,0.047666431526873596
2015-05-14,0.04292255323908614,0.04292255323908614,0,0.0,0.04292255323908614
2015-05-21,-0.033954290516719846,-0.033954290516719846,0,0.0,-0.033954290516719846
2015-05-28,-0.01638503015344103,0.0,0,0.0,-0.01638503015344103
2015-06-04,0.06944769991192042,0.0,0,0.0,0.06944769991192042
2015-06-11,0.0496747258717205,0.0496747258717205,0,0.0,0.0496747258717205
2015-06-18,0.09377187354880491,0.09377187354880491,0,0.0,0.09377187354880491
