Date,Price,Open,High,Low,Volume,
25-Jun-09,15.2,15.16,15.74,14.98,59.87K,
26-Jun-09,15.29,15.39,15.39,14.87,32.67K,
29-Jun-09,15.19,15.73,15.73,14.87,44.55K,
30-Jun-09,14.88,15.06,15.23,14.77,20.36K,
1-Jul-09,15.38,14.77,15.59,14.14,166.76K,
2-Jul-09,15.08,14.88,15.64,14.83,38.99K,
3-Jul-09,14.93,15.14,15.25,14.67,25.95K,
6-Jul-09,14.22,14.87,15.45,14.19,18.51K,
7-Jul-09,14.19,15.23,15.23,14.01,26.43K,
8-Jul-09,14.47,14.09,14.84,13.22,117.59K,
9-Jul-09,14.49,14.12,14.94,14.12,37.94K,
10-Jul-09,14.15,14.28,14.77,13.8,24.51K,
13-Jul-09,13.61,13.89,14.23,13.51,47.16K,
14-Jul-09,14.43,13.8,14.48,13.43,54.25K,
15-Jul-09,17.31,14.57,17.31,14.57,706.94K,
16-Jul-09,16.42,18.07,18.7,16.16,825.63K,
17-Jul-09,17.5,16.89,17.59,16.53,327.05K,
20-Jul-09,17.9,17.49,18.56,17.11,315.90K,
21-Jul-09,17.71,17.3,18.07,17.3,127.62K,
22-Jul-09,17.82,17.68,18.02,16.92,128.66K,
23-Jul-09,17.25,17.59,18.06,17.01,130.72K,
24-Jul-09,17.14,17.49,17.68,16.81,43.03K,
27-Jul-09,18.45,17.49,18.6,16.81,401.42K,
28-Jul-09,18.99,18.47,19.2,17.69,109.69K,
29-Jul-09,18.8,19.04,19.14,18.36,75.19K,
30-Jul-09,18.64,18.12,19.13,18.12,53.15K,
31-Jul-09,18.47,18.85,19.24,18.17,97.00K,
3-Aug-09,20.51,18.64,20.79,18.36,354.89K,
4-Aug-09,20.62,20.6,21.81,20.5,428.02K,
5-Aug-09,20.75,20.79,20.97,20.4,31.87K,
6-Aug-09,20.5,20.69,20.99,20.43,67.43K,
7-Aug-09,20.29,20.43,21.08,19.53,80.47K,
10-Aug-09,19.46,20.69,20.69,19.14,145.45K,
11-Aug-09,18.82,19.82,19.82,18.57,33.00K,
12-Aug-09,19.52,18.47,20.52,17.8,84.38K,
13-Aug-09,20.79,19.91,21.08,19.73,146.81K,
14-Aug-09,19.72,20.41,20.41,19.65,74.18K,
17-Aug-09,18.74,19.92,20.19,18.57,54.85K,
18-Aug-09,19.69,19.43,20,18.82,73.44K,
19-Aug-09,19.23,19.65,19.87,19.04,17.29K,
20-Aug-09,19.45,19.43,19.72,19.33,39.33K,
21-Aug-09,19.64,19.04,19.82,18.96,21.45K,
24-Aug-09,19.42,19.53,20.37,19.26,49.92K,
25-Aug-09,19.55,19.27,19.72,19.27,19.70K,
26-Aug-09,19.81,19.53,19.92,19.25,33.89K,
27-Aug-09,19.44,19.44,20.4,19.43,18.55K,
28-Aug-09,19.44,19.92,20.21,19.24,115.49K,
31-Aug-09,19.83,19.24,20.01,19.16,55.10K,
1-Sep-09,21.62,19.83,23.42,19.83,637.50K,
2-Sep-09,21.18,21.47,22.25,20.01,189.07K,
3-Sep-09,21.75,20.99,22.74,20.99,1.06M,
4-Sep-09,22.05,22.44,23.22,21.87,741.67K,
7-Sep-09,22.09,22.44,22.44,21.87,181.91K,
8-Sep-09,22.07,22.33,22.35,21.86,205.63K,
9-Sep-09,21.27,21.69,22.15,21.03,224.07K,
10-Sep-09,20.06,21.53,21.71,19.63,320.24K,
11-Sep-09,20.13,20.74,20.88,19.49,187.51K,
14-Sep-09,20.38,19.92,20.6,19.92,90.86K,
15-Sep-09,21.43,20.21,21.76,20.21,267.11K,
16-Sep-09,21.16,21.47,21.96,20.62,169.57K,
17-Sep-09,22.53,21.2,23.8,21.2,1.64M,
18-Sep-09,22.09,22.59,22.59,21.47,193.07K,
22-Sep-09,22.02,22.54,23.31,21.86,217.07K,
23-Sep-09,21.36,22.44,22.81,20.94,160.38K,
24-Sep-09,21.64,21.08,21.96,21.08,114.64K,
25-Sep-09,21.57,21.28,21.93,21.28,84.28K,
29-Sep-09,22.42,22.15,22.63,21.57,152.06K,
30-Sep-09,23.24,21.62,23.51,21.62,423.04K,
1-Oct-09,27.83,23.31,27.89,23.31,5.85M,
5-Oct-09,27.18,25.52,28.63,25.52,4.33M,
6-Oct-09,26.18,27.88,27.88,25.46,970.31K,
7-Oct-09,27.15,26.62,28.86,26.44,1.80M,
8-Oct-09,26.96,27.59,27.87,26.53,471.49K,
9-Oct-09,26.9,27.39,27.95,26.33,303.98K,
12-Oct-09,27.66,27.59,28.42,27.3,436.80K,
14-Oct-09,31.62,28.16,32.53,27.6,8.49M,
15-Oct-09,29.88,31.77,32.67,29.09,7.39M,
16-Oct-09,28.79,30.12,30.12,28.47,1.18M,
17-Oct-09,28.99,29.15,29.92,28.19,158.16K,
20-Oct-09,27.79,29.15,29.42,27.53,506.46K,
21-Oct-09,27.38,27.69,28.46,26.72,1.18M,
22-Oct-09,27.02,27.58,27.64,26.63,625.21K,
23-Oct-09,25.81,27.59,27.69,25.56,624.45K,
26-Oct-09,26.52,26.14,28.17,25.59,1.11M,
27-Oct-09,26.5,26.35,26.91,25.36,676.37K,
28-Oct-09,25.48,24.49,26.86,24.49,328.93K,
29-Oct-09,25.34,25.16,26.04,24.05,521.89K,
30-Oct-09,25.02,26.14,26.71,24.48,257.97K,
3-Nov-09,25.39,24.6,26.12,24.6,338.70K,
4-Nov-09,25.34,25.93,26.03,25,251.51K,
5-Nov-09,25.05,25.28,25.6,24.89,172.14K,
6-Nov-09,25.25,25.27,25.75,25.07,193.45K,
9-Nov-09,25.52,25.31,25.75,25.31,147.75K,
10-Nov-09,25.56,25.8,25.84,25.08,133.06K,
11-Nov-09,25.74,30.34,30.34,25.17,250.18K,
12-Nov-09,25.5,25.84,26.04,25.36,110.27K,
13-Nov-09,26.24,25.64,26.71,25.38,264.71K,
16-Nov-09,27.22,26.7,27.79,25.84,344.29K,
17-Nov-09,29.17,26.83,29.83,26.83,956.13K,
18-Nov-09,29.11,29.99,29.99,28.39,322.38K,
19-Nov-09,28.05,29.11,30.02,27.81,178.81K,
20-Nov-09,28.83,27.01,31.09,27.01,340.33K,
23-Nov-09,28.76,29.24,29.44,28.56,82.20K,
24-Nov-09,27.99,28.37,28.76,27.79,155.08K,
25-Nov-09,27.64,28.12,28.56,27.45,140.31K,
26-Nov-09,28.29,27.41,28.56,27.41,198.04K,
27-Nov-09,27.59,27.3,28.03,26.72,161.33K,
30-Nov-09,28.02,28.08,28.56,27.21,152.60K,
1-Dec-09,28.51,28.75,28.75,28.12,123.38K,
2-Dec-09,28.55,28.75,28.86,28.27,162.60K,
3-Dec-09,29.39,28.3,29.54,28.3,226.24K,
4-Dec-09,29.94,29.15,30.37,29.15,303.69K,
7-Dec-09,30.06,30.31,31.29,29.92,119.22K,
8-Dec-09,29.82,29.69,30.45,29.69,95.17K,
9-Dec-09,29.61,29.34,30.12,28.67,104.52K,
10-Dec-09,30.04,29.4,30.12,29.4,116.40K,
11-Dec-09,29.71,30.12,30.6,29.63,142.14K,
14-Dec-09,29.28,29.83,30.12,28.77,46.65K,
15-Dec-09,28.84,28.95,29.63,28.52,48.60K,
16-Dec-09,29.14,28.39,29.44,27.59,108.00K,
