Date,Strategy Return,MACD Return,RSI Return,BB Return,Buy & Hold Returns
2016-06-29,0.0,0.0,0.0,0.0,0.0340425351986594
2016-07-07,0.0,0.09257414403819066,0.0,0.0,0.09257414403819066
2016-07-14,0.0,-0.025256904789898477,0.0,0.0,-0.025256904789898477
2016-07-21,0.03783210356827247,0.03783210356827247,0.0,0.0,0.03783210356827247
2016-07-28,0.0,-0.12369484248343852,0.0,0.0,-0.12369484248343852
2016-08-04,0.00974639950934684,0.0,0.0,0.0,0.00974639950934684
2016-08-11,0.0,0.0,0.0,0.0,0.04510577194726702
2016-08-19,0.0,-0.03446641453213992,0.0,0.0,-0.03446641453213992
2016-08-26,0.06320635617281162,0.0,0.0,0.0,0.06320635617281162
2016-09-02,0.0,0.026052120504069857,0.0,0.0,0.026052120504069857
2016-09-12,0.01441451726205707,0.01441451726205707,0.0,0.0,0.01441451726205707
2016-09-20,-0.04548869892158333,-0.04548869892158333,0.0,0.0,-0.04548869892158333
2016-09-27,-0.006920149036678157,0.0,0.0,0.0,-0.006920149036678157
2016-10-04,0.0,0.0,0.0,0.0,-0.06831451041772194
2016-10-13,0.14073523247953487,0.0,0.0,0.0,0.14073523247953487
2016-10-20,0.0,0.023845612139439393,0.0,0.0,0.023845612139439393
2016-10-27,-0.05250570596125983,-0.05250570596125983,0.0,0.0,-0.05250570596125983
2016-11-03,0.08129976310091061,0.0,0.0,0.0,0.08129976310091061
2016-11-10,0.0,-0.10056834063623629,0.0,0.0,-0.10056834063623629
2016-11-18,-0.017191199055578067,0.0,0.0,-0.017191199055578067,-0.017191199055578067
2016-11-25,0.0,0.0,0.0,0.0,-0.0022863927311439925
2016-12-02,0.0,0.0,0.0,0.0,0.03392274597441593
2016-12-09,0.0,-0.04908522920882474,0.0,0.0,-0.04908522920882474
2016-12-16,-0.014784254021227395,0.0,0.0,0.0,-0.014784254021227395
2016-12-23,0.013621588371898866,0.0,0.0,0.0,0.013621588371898866
2016-12-30,0.0,0.0,0.0,0.0,0.011097656582655963
2017-01-06,0.0,0.03763300508919263,0.0,0.0,0.03763300508919263
2017-01-13,0.0,-0.017302472295881735,0.0,0.0,-0.017302472295881735
2017-01-20,0.02750955883117992,0.02750955883117992,0.0,0.0,0.02750955883117992
2017-01-30,0.0,0.06954516025054319,0.0,0.06954516025054319,0.06954516025054319
2017-02-06,0.0,-0.0302353980241336,0.0,-0.0302353980241336,-0.0302353980241336
2017-02-13,0.00245743497375522,0.00245743497375522,0.0,0.0,0.00245743497375522
2017-02-20,-0.021461318667485473,0.0,0.0,0.0,-0.021461318667485473
2017-02-28,-0.0012745451201620103,0.0,0.0,0.0,-0.0012745451201620103
2017-03-07,0.0,0.0,0.0,0.0,0.032621389426750434
2017-03-15,0.0,0.0,0.0,0.0,-0.07329227876173468
2017-03-22,0.06290015762829082,0.0,0.0,0.0,0.06290015762829082
2017-03-29,0.0,-0.004805917000117307,0.0,0.0,-0.004805917000117307
2017-04-06,0.006908557756091754,0.006908557756091754,0.0,0.0,0.006908557756091754
2017-04-13,0.0,-0.049474983769584195,0.0,0.0,-0.049474983769584195
2017-04-21,0.03414946383431803,0.0,0.0,0.0,0.03414946383431803
2017-04-28,0.0,0.0,0.0,0.08416019824727505,0.08416019824727505
2017-05-08,0.0,-0.0038197838248365573,0.0,0.0,-0.0038197838248365573
2017-05-15,0.006792739389921322,0.006792739389921322,0.0,0.0,0.006792739389921322
2017-05-22,0.03570156940231604,0.03570156940231604,0.0,0.0,0.03570156940231604
2017-05-29,0.015287584325077139,0.015287584325077139,0.0,0.0,0.015287584325077139
2017-06-05,-0.012566589134789296,-0.012566589134789296,0.0,0.0,-0.012566589134789296
2017-06-12,0.015212047877912964,0.0,0.0,0.0,0.015212047877912964
2017-06-19,0.0,0.0,0.0,0.0,-0.012255266873428684
2017-06-27,0.00554209939491978,0.0,0.0,0.0,0.00554209939491978
2017-07-04,0.0005180005295831189,0.0,0.0,0.0,0.0005180005295831189
2017-07-11,0.04802540238011425,0.0,0.0,0.0,0.04802540238011425
2017-07-18,0.0,0.0008223008439668997,0.0,0.0,0.0008223008439668997
2017-07-25,-0.005109199412458659,-0.005109199412458659,0.0,0.0,-0.005109199412458659
2017-08-01,-0.02374296450810272,0.0,0.0,0.0,-0.02374296450810272
2017-08-08,-0.0018629863970686634,0.0,0.0,0.0,-0.0018629863970686634
2017-08-16,0.0,0.0,0.0,0.0,0.012299034656005792
2017-08-23,0.0,0.0,0.0,0.0,-0.0018436274391545001
2017-08-31,-0.0182839019287057,-0.0182839019287057,0.0,0.0,-0.0182839019287057
2017-09-07,0.0035814824673445814,0.0,0.0,0.0,0.0035814824673445814
2017-09-14,0.0,0.0,0.0,0.0,-0.030245111923565833
2017-09-21,-0.03209403639549825,0.0,0.0,0.0,-0.03209403639549825
2017-09-28,-0.014601464016540588,0.0,0.0,0.0,-0.014601464016540588
2017-10-06,0.0,0.0,0.0,0.0,-0.0023930062040835656
2017-10-13,0.0,0.0,0.0,0.0,-0.03278367958101771
2017-10-23,0.0,0.0,0.0,0.0,0.13517258940130278
2017-10-30,0.0,0.050444489736401116,0.0,0.050444489736401116,0.050444489736401116
2017-11-06,-0.0058697717512152855,-0.0058697717512152855,0.0,-0.0058697717512152855,-0.0058697717512152855
2017-11-13,0.01359060109214041,0.01359060109214041,0.0,0.01359060109214041,0.01359060109214041
2017-11-20,-0.004877674685216584,-0.004877674685216584,0.0,-0.004877674685216584,-0.004877674685216584
