Date,Price,Open,High,Low,Volume,
12/31/2009,217.59,219.5,219.5,215.81,21.72M,
1/4/2010,215.74,218.8,219.9,214.56,20.72M,
1/5/2010,214.34,216.8,217.84,213.68,20.61M,
1/6/2010,215.64,217.5,218.31,214.28,19.22M,
1/7/2010,217.31,216.98,218.7,215.7,12.28M,
1/8/2010,215.99,218.4,218.66,215.25,16.83M,
1/11/2010,212.41,215.9,216.13,211.23,19.27M,
1/12/2010,208.74,210.01,210.65,205.31,27.19M,
1/13/2010,209.16,205.56,213.7,205.56,15.38M,
1/14/2010,198.76,206,206.84,197.11,38.07M,
1/15/2010,200.32,210,210,199.1,27.95M,
1/18/2010,205.66,199,206.74,195.5,46.49M,
1/19/2010,202.12,214.8,214.8,201.55,22.05M,
1/20/2010,197.84,203.02,204.52,197.41,24.09M,
1/21/2010,199.88,198.63,201.59,198.35,30.45M,
1/22/2010,194.79,199.6,199.67,194,35.36M,
1/25/2010,189.78,193,193,186.31,26.88M,
1/26/2010,191.25,191,192.44,189.82,2.10M,
1/27/2010,193.66,190,194.78,188.37,18.89M,
1/28/2010,195.03,193.1,195.8,192.5,13.84M,
1/29/2010,191.19,197,197,189.5,19.73M,
2/1/2010,191.76,192.39,194,191.1,12.43M,
2/2/2010,189.5,192.5,192.5,188.63,13.33M,
2/3/2010,192.06,191.4,192.5,189.5,8.07M,
2/4/2010,195.69,193.5,196.25,192.72,13.47M,
2/5/2010,194.24,195.79,196,192.73,13.10M,
2/8/2010,190.53,192.5,193.4,189,15.86M,
2/9/2010,191.63,192,193.5,191.01,11.53M,
2/10/2010,191.19,191.49,193.45,190.66,10.63M,
2/11/2010,192.12,190.6,193,190,8.17M,
2/12/2010,191.37,192.5,193,190.34,21.62M,
2/15/2010,197.43,192.5,203.2,191.5,43.22M,
2/16/2010,198.66,199.06,201.1,197.42,19.35M,
2/17/2010,202.24,198.91,202.59,198.91,15.84M,
2/18/2010,203.27,202.3,204.47,201.2,14.30M,
2/19/2010,204.72,204.5,205.9,202.11,12.69M,
2/22/2010,206.59,206,211.25,203.31,38.66M,
2/23/2010,204.46,203.25,207.8,203.25,14.31M,
2/24/2010,203.72,205.02,205.02,202.64,12.77M,
2/25/2010,204.57,204,205.28,201.83,11.98M,
2/26/2010,204.79,204.2,206.26,203.87,12.03M,
3/1/2010,201.51,203.95,204.47,201.11,9.00M,
3/2/2010,201.59,201.71,202.5,199.76,12.86M,
3/3/2010,202.73,202,204.2,201.56,10.78M,
3/4/2010,202.97,203,205.05,201.05,14.27M,
3/5/2010,205.84,204,206.59,203.33,12.89M,
3/8/2010,204.09,202.51,205.38,201,11.15M,
3/9/2010,204.85,204.2,205.66,201.86,13.65M,
3/10/2010,204.96,204.47,206.16,202.52,13.65M,
3/11/2010,207.28,205.49,207.8,204.5,13.42M,
3/12/2010,209.5,207.5,210.5,207.3,11.23M,
3/15/2010,208.25,209.5,212.19,207.5,11.93M,
3/16/2010,207.82,208.5,209.89,207.34,10.00M,
3/17/2010,210.26,208,210.8,207.53,7.68M,
3/18/2010,213.82,211.5,214.22,210.5,11.08M,
3/19/2010,212.35,214.39,214.78,211.21,12.36M,
3/23/2010,211.09,213.03,213.5,209.6,13.00M,
3/24/2010,209.59,210.5,210.98,208.75,11.50M,
3/25/2010,210.61,210,212.5,209.35,12.37M,
3/26/2010,209.2,211.5,211.5,208,8.61M,
3/29/2010,209.4,209.7,211.2,206.3,17.62M,
3/30/2010,205.41,209.66,210.91,204.8,13.02M,
3/31/2010,204.77,205,205.49,202.53,9.47M,
4/1/2010,203.25,204,204.49,201.2,9.25M,
4/6/2010,209.84,204.24,210.66,202.1,24.99M,
4/7/2010,210.58,211,211.9,208.66,15.63M,
4/8/2010,222.31,208.21,224.89,208.21,65.31M,
4/9/2010,226.06,223,229.4,221.1,31.78M,
4/12/2010,225.16,226.4,227.9,224.11,12.15M,
4/13/2010,221.78,225.2,225.5,220.91,11.09M,
4/14/2010,223.22,220.4,225.19,218.25,18.68M,
4/15/2010,227.4,224,228.5,223.5,21.39M,
4/16/2010,230.07,228,231.89,228,19.15M,
4/19/2010,229.72,229,230.5,227.71,13.16M,
